,SP.ADO.TFRT,NV.AGR.TOTL.ZS,ER.H2O.FWTL.ZS,SH.STA.BRTC.ZS,EN.ATM.CO2E.PC,SP.DYN.CONU.ZS,FS.AST.DOMS.GD.ZS,EG.USE.ELEC.KH.PC,EG.USE.PCAP.KG.OE,NE.EXP.GNFS.ZS,DT.DOD.DECT.CD,SP.DYN.TFRT.IN,BX.KLT.DINV.CD.WD,AG.LND.FRST.K2,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GNP.PCAP.CD,NY.GNP.PCAP.PP.CD,NY.GNP.ATLS.CD,NY.GNP.MKTP.PP.CD,NE.GDI.TOTL.ZS,TX.VAL.TECH.MF.ZS,SH.IMM.MEAS,NE.IMP.GNFS.ZS,SI.DST.FRST.20,NV.IND.TOTL.ZS,NY.GDP.DEFL.KD.ZG,TG.VAL.TOTL.GD.ZS,MS.MIL.XPND.GD.ZS,IT.CEL.SETS.P2,SH.DYN.MORT,TT.PRI.MRCH.XD.WD,SM.POP.NETM,DT.ODA.ALLD.CD,BX.TRF.PWKR.CD.DT,EN.POP.DNST,SP.POP.GROW,SP.POP.TOTL,SI.POV.DDAY,SI.POV.NAHC,SH.DYN.AIDS.ZS,SH.STA.MALN.ZS,SE.PRM.CMPT.ZS,GC.REV.XGRT.GD.ZS,SE.PRM.ENRR,SE.ENR.PRSC.FM.ZS,SE.SEC.ENRR,IQ.SCI.OVRL,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,ER.PTD.TOTL.ZS,IC.REG.DURS,DT.TDS.DECT.EX.ZS,SP.URB.GROW,SP.DYN.LE00.IN
Central Europe and the Baltics - 2013 [YR2013],20.8305206442642,3.43103023992697,,,6.31111932088912,,,4075.34293001873,2511.70955906068,60.2985484994018,,1.38773706261275,15573660747.2369,376837.5,1416961929448.89,0.663807758808758,13389.0483586529,23120.5993366794,1388628092870.08,2397923504560.15,21.6181677895776,12.4636940586093,96.3453185821121,58.0761869152246,,28.5332267664313,1.36470473782452,108.270022511944,1.37020983507874,131.766589782834,6.33162232998522,,-101267,,29210989740.1657,93.8488934173307,-0.213201830007392,103713726,,,,,97.3136825561523,33.774518320168,99.0534973144531,0.988510012626648,102.779327392578,,1166998,17.27868056074,,17.9090909090909,,-0.18903402133499,Class 75.0-79.0
Chad - 2013 [YR2013],173.206,50.0451924787261,5.864,,0.165415654631398,,,,,33.565591667753,2910578276.1,6.839,520200751.3399,51460,12953535495.8781,5.70000136285864,970,1500,12850832969.1468,19796873664.8052,29.252546920431,,57,39.0833240894528,,13.3297195606078,-4.14136740417744,52.4953206957575,5.59231324408224,34.51103697,136.9,211.1103789,51887,459339996.337891,0,10.4961610546379,3.55701932397684,13216766,,,1.5,,37.6621894836426,,100.132751464844,0.695349991321564,24.6756496429443,63.3333333333333,1284000,,,60,,4.03461202868256,Class 50.0-54.0
Channel Islands - 2013 [YR2013],14.8933769603972,,,,,,,,,,,1.572,,10.2,,,,,,,,,,,,,,,,,,,993,,,,0.736777668306596,159794,,,,,,,,,,,,,,,,0.633316902577773,Class 80.0-84.0
Chile - 2013 [YR2013],48.368,3.47337532788802,3.99638418079096,99.8,4.74008312428523,,115.749229283189,3893.50611153389,2209.86000796691,32.0874635891944,,1.786,21120756844.0181,172477.52,277239461340.404,3.30850824710085,15230,21430,266743081562.758,375186612626.904,27.4969587973589,6.69190367395774,90,33.0558243632211,5.5,29.4304373078483,2.26077060922354,56.3134119671033,1.98641947351735,135.1310128,8.3,196.4245918,36566,80559997.5585938,71108144.9065198,23.5496589252379,0.964976309009339,17509925,0.5,14.4,0.4,0.5,98.6990432739258,20.9927906067468,101.458740234375,0.9896399974823,99.5939178466797,95.5555555555556,756096,17.4587728968776,,7.5,,1.03032721430236,Class 75.0-79.0
China - 2013 [YR2013],16.013,8.94289396224998,21.4298410892673,99.9,7.32414835245445,,,3757.18508846571,2204.24329905226,24.5992544368742,1480476659937.3,1.714,290928431467.003,2064207.02,9570406235659.64,7.76615009763002,6740,11780,9193814741119.3,16053445265526.1,46.3989493360422,31.5743629654427,99,22.1451211404376,6.2,44.1767045363061,2.16337002674938,43.4568282431257,1.70285509558016,89.31856151,12.5,80.64771598,-137444,-656549987.792969,17790105219,144.645432953933,0.666072977690069,1363240000,2.9,8.5,,2.4,,10.9562365189849,99.5645980834961,1.00609004497528,,70,9600001.3,9.90773258312895,,34.3,3.03970189644669,3.048365006284,Class 75.0-79.0
Colombia - 2013 [YR2013],75.843,5.39271495449473,1.02101245610723,98.7,1.66234085306154,,69.4672289525033,1317.96557501601,727.846726702515,18.0864397214368,92639778558.3,1.905,16210419015.9816,604039.12,382116120909.218,5.13399351995672,8000,12360,369877353333.971,571320090863.888,22.1825448506007,7.76843662275665,92,19.9002090764088,3.5,32.7475552904173,1.90767643221146,30.9385010291378,3.27440100420587,108.7745797,16.7,161.103576,-64686,857489990.234375,4449831680.49205,41.6745651194232,0.990034781454962,46237930,6.1,,0.4,,99.7944412231445,24.4985703542816,116.26921081543,1.02833998203278,96.1404037475586,81.1111111111111,1141749,14.0221143464507,,12,13.9138011602078,1.44641969401247,Class 75.0-79.0
Comoros - 2013 [YR2013],72.019,30.7898625558374,0.833333333333333,,0.276954444782833,,,,,9.04838721379907,147531305,4.568,4231644.4167,359.86,1116224161.07781,4.4662473147818,1580,2800,1104635631.14929,1955354402.02041,16.3561697506754,,85,30.1949080601823,,11.6482899895278,1.75215703553242,27.3242607206689,,49.68601299,65.8,110.1272813,-1773,81230003.3569336,0,375.815690488984,2.14467454892257,699393,,42.4,0.1,,74.6987991333008,,107.031791687012,0.975329995155334,59.9824714660645,43.3333333333333,1861,,,16,0.540012364021734,2.4997005637993,Class 60.0-64.0
"Congo, Dem. Rep. - 2013 [YR2013]",121.654,19.316667627013,0.0759555555555556,,0.0539000662686987,,,113.680882285618,374.152016645898,36.4458613092305,7532472906.2,6.527,1697585830.80626,1338648.72,32679745297.6453,8.48195663608755,400,670,29063367736.3797,49142683507.8545,21.8424234410791,,68,41.0200838366321,,41.2863459634676,2.77129141782864,38.2499921163726,1.1461779767659,38.4316525,103.3,114.3226803,121103,2584010009.76563,1001358241.28659,32.4033528153327,3.4091449670035,73460021,,,1,23.4,69.771728515625,,106.553550720215,0.827769994735718,42.9081382751465,50,2344860,,,31.5,3.31089339555719,4.72703758072681,Class 55.0-59.0
"Congo, Rep. - 2013 [YR2013]",118.327,4.26008307765038,0.0207207207207207,,1.10398449399822,,,204.015438065677,543.713155536813,52.9343405840282,4198090943.7,4.691,1878859499.34966,220390,17958721571.7526,-0.712434451876447,3590,5680,17313491475.2045,27412885857.6535,47.0644823878941,,80,40.0685228074953,,61.9893070799962,-1.10456218926858,104.823719911165,2.61779522037439,96.51404931,56.4,227.2758547,-24608,150990005.493164,72057151.4560363,14.1378213762811,2.40667969204573,4828066,,,3.5,,,34.9102425487905,104.002067565918,,,52.2222222222222,342000,8.62436076451018,,98.5,4.55197787871072,3.11787422389743,Class 60.0-64.0
Costa Rica - 2013 [YR2013],62.31,4.78335093294853,2.18240796460177,99,1.62334199791925,,64.009233882082,1919.84405832369,1010.72745998934,30.5916493612524,17134572924.6,1.838,3205384976.80294,29202.98,50949672205.9168,2.49476611209954,9840,14320,47131671402.3366,68606513156.9778,19.5904601616081,43.4413866957482,91,33.4747612266918,4.1,21.3449724793135,4.59021167481144,58.110285538916,,148.4280298,9.6,99.80970158,3950,32819999.6948242,596399211.049776,93.8412651782217,1.1532718484809,4791535,1.6,23.3,0.3,,98.6496505737305,23.5886934969403,112.320190429688,1.02138996124268,114.392692565918,77.7777777777778,51100,13.416824749449,,23,20.4690124010012,2.52857305743448,Class 75.0-79.0
Cote d'Ivoire - 2013 [YR2013],112.985,15.3429019358577,1.56822256923477,,0.386857284358351,,,229.201948189856,602.141467180862,29.1604026582559,9855297626.3,4.92,407592122.101427,36269.22,42760237561.4396,10.7602131317082,1320,2650,29766422132.5238,59653079619.2815,22.9098013291571,4.35924224762924,69,29.192276595849,,18.9795295746176,2.87673042832375,57.3710563809461,1.37538725031253,86.2996605,96.9,144.9200576,-148501,1273459960.9375,384778636.222717,70.6580754716981,2.06192649501195,22469268,,,3.2,,53.2936401367188,11.7130027511987,83.9913787841797,0.794897019863129,35.099796295166,56.6666666666667,322460,10.6359292435724,,8,7.95571105278947,2.93207940112337,Class 55.0-59.0
Croatia - 2013 [YR2013],10.432,3.45344221262418,1.86976127320955,99.9,3.99714358826503,,,3754.26869773614,1983.86794711738,39.7593329923408,,1.46,966014917.345737,19212,59032066091.7147,-0.397827665127963,13790,21710,58696692803.5194,92395186687.0102,19.1231315325282,12.4934898536192,94,41.7555421139989,7.1,20.6247232130184,0.741443367666534,58.7494260257097,1.62500853904884,109.5654436,5.1,98.62913983,-11833,,2768842045.1802,76.0433314273461,-0.278509062850129,4255689,0.7,19.4,0.1,,94.9645233154297,36.4021295937571,99.6890106201172,1.02403998374939,99.3479919433594,87.7777777777778,88073,19.9701453955131,,22.5,,0.0811490889940271,Class 75.0-79.0
Cuba - 2013 [YR2013],51.297,3.92492352361694,18.2528856243442,99.9,2.54997116568281,,,1430.63083338464,1018.65216857119,24.1004303416809,,1.688,,30832,77148000000,2.74760256257211,6620,,74969137046.1458,,9.39363301705812,,99,20.2234665837092,,23.150308497952,2.65783023966264,25.9112355472598,3.51272878104423,17.62738063,5.9,167.5734169,-15301,99459999.0844727,,108.631539052005,0.108603882669157,11321579,,,0.4,,93.8607711791992,,99.1319808959961,0.992250025272369,90.9779663085938,,109880,,,,,0.168490349769189,Class 75.0-79.0
Curacao - 2013 [YR2013],39.573,0.246255628043738,,,,,,4934.27468112494,11727.5097190259,73.2334834144997,,2.1,-1508379.88826815,0.7,3039944134.07821,-0.811686560479842,19890,25420,3059251578.08758,3909538839.10964,33.6965910135073,,,91.9139943030414,,16.2528714508867,1.33229950763413,85.8897362859506,,122.491212,,114.1722727,1281,,133055865.921788,346.445945945946,1.13367890654299,153822,,,,,,,160.996353149414,1.00251996517181,87.2123794555664,,444,,,,,1.01062186510087,Class 75.0-79.0
Cyprus - 2013 [YR2013],5.364,2.03633566673278,26.5128205128205,99.9,5.50803449623297,,,3516.80594497878,1654.41640216356,61.2965904312478,,1.305,25966316070.5419,1727.62,23961144906.3621,-6.58748225683094,27890,30090,24042106796.769,25936028812.1443,12.8926629234273,13.0763454409104,86,59.6296102081412,7.7,10.749267225806,-0.937733917292277,34.7771362034852,1.61106158183008,128.1609557,3,92.23766941,4426,,430999362.555457,126.295238095238,0.8962308711661,1166968,0.1,14.4,0.1,,98.3320693969727,36.2365555516507,99.7619781494141,1.00329995155334,98.3116912841797,,9250,23.5211674986721,,8,,0.711682046311523,Class 80.0-84.0
Czechia - 2013 [YR2013],12.234,2.36477116624437,12.5498098859316,99.8,9.62032368955264,,,6284.79080624888,3989.99141357576,76.0583816157677,,1.46,7357578652.57,26639.86,211685616592.931,-0.0459036735515213,19410,28860,204097513119.361,303447928479.576,25.0131854916867,17.3270059858015,99,70.3640354339119,9.4,32.6460705062336,1.36470473782452,144.805776100253,1.01508371972557,130.4791683,3.2,102.1156767,-1553,,1737884336.69173,136.159958559959,0.0331699460503076,10514272,0,9.7,,,99.7610397338867,31.994580491362,98.741813659668,1.00463998317719,103.998947143555,,78870,15.0811610763803,,30.5,,0.160148205378629,Class 75.0-79.0
Denmark - 2013 [YR2013],4.247,1.30212758701465,16.8166666666667,96.3,7.11684487007145,,,6039.43200024506,3125.3377601011,54.8288189867113,,1.67,680338945.938662,6094.04,343584391647.927,0.933340972371226,63200,48210,354890532645.6,270675687839.011,19.6908056273214,15.8216095296484,89,48.2213220971567,9.1,20.0618073480166,0.888170882360484,60.6246980548066,1.22725200034691,124.9897251,4.1,101.8835426,20779,,1370760789.33519,140.3733,0.416901360752097,5614932,0.3,,0.1,,99.2784118652344,40.5788630015897,101.545562744141,1.00909996032715,129.338043212891,,42920,33.8197526581539,,6,,0.588870489603471,Class 80.0-84.0
Djibouti - 2013 [YR2013],24.107,1.19487177231372,6.33333333333333,,0.579149228250389,,,,,156.538300905396,820599815.1,3.178,286004467.676864,56,2042817162.85639,,,3680,,3575606060.01968,56.8736876121895,,80,191.458214156603,4.9,11.3956281614023,,41.0707338500554,,25.12191884,69.9,108.0257946,2033,149250000,39787081.9993135,41.922044866264,1.81267131886039,971753,24.9,,1.4,26,50.6983108520508,,69.420036315918,0.983290016651154,45.2547988891602,46.6666666666667,23200,,,17,1.27737966871977,1.92144262779684,Class 60.0-64.0
Dominica - 2013 [YR2013],43.492,13.9846885684555,10,100,2.4934974353013,,,,,38.8256280660027,309862659,1.772,17915757.4074074,478.7,498296296.296296,-0.99994063117542,6910,10060,475772293.668271,692344687.139737,13.6940686784599,,93,48.8992121302215,,12.3197562063327,3.56648686732856,47.7627471383975,,135.9745997,28.5,100.078254,-445,20079999.9237061,23551134.074074,91.7586666666667,-0.100212778979274,68819,,,,,96.4253768920898,,114.69686126709,,,50,750,,,12,11.2926360166979,0.331262369198145,Class 65.0-69.0
Dominican Republic - 2013 [YR2013],100.151,5.30486594625743,30.3702127659574,98.2,2.09580517022116,71.9,42.4439173337827,1535.09123858884,751.554265111005,25.167158727,23957826085.2,2.466,1599900000,20914.38,62682163837.347,4.87520509332271,5970,11760,60589444245.7348,119476175962.838,22.7236665037896,4.45453773950551,83,31.5145973901069,4.8,29.2489335693787,4.69281914231266,42.3150675985384,0.611824773045351,90.58150835,35.1,98.52237738,-30563,146910003.662109,4485500000,210.247381494515,1.2499609813316,10157051,3,,1.1,4,94.2355422973633,15.0291855037575,109.114593505859,0.988099992275238,79.2043609619141,75.5555555555556,48670,13.5035356326334,,14.5,17.3282431904288,2.49153029568948,Class 70.0-74.0
Early-demographic dividend - 2013 [YR2013],49.5936104905893,9.70496175197465,,,2.09717005081401,,,1105.28901641793,871.662188187274,28.1401078920086,,2.6809143288903,218214683352.074,7763226.134,10297645688404.5,4.13807517331115,3380.77552282647,7850.46966662295,10408852393648.9,24170306318468.6,27.2789756684596,28.7694482190357,83.0627768970148,28.9345748515303,,33.9653552435243,4.03979092982578,47.4436039860844,2.40597122191686,82.2483902385732,44.7111739954827,,-4169595,48296170206.07,240649078461.07,92.4192370375516,1.43560828861557,3078835706,,,0.778188099821852,,91.6631774902344,20.8270256934804,107.310417175293,1.01769995689392,69.6533508300781,,34136212.504,12.3335815301433,,38.1770491803279,,2.32790542238048,Class 65.0-69.0
East Asia & Pacific - 2013 [YR2013],25.169603249648,6.08302581809719,,,6.00551411604385,,,3567.22154164686,2054.57831813723,32.3780205908071,,1.86671190550473,591246978380.916,6563335.716,21410741686661.6,5.24212178111461,9715.74619772677,14134.7929578093,21969969125391.5,31962646878273.8,35.4056394746826,28.1776190103977,94.8207766119376,30.8725937857113,,35.9155858424075,1.93676419945368,54.5227291066347,1.54341438414728,98.425588404076,18.6,,448601,12010670212.7457,88413794472.6294,92.3128000008703,0.779835746999453,2261274500,4.5,,,6.78677415847778,95.3499908447266,14.7410158790583,102.433319091797,0.999010026454926,85.2454376220703,,24861343.6,12.0374801672698,,34.6172413793104,,2.44354303253343,Class 75.0-79.0
East Asia & Pacific (IDA & IBRD countries) - 2013 [YR2013],27.4213012402949,9.744780316226,,,5.6329101371107,,,2948.92767397303,1812.18702450504,28.3260974263157,,1.91893600058465,361655043772.071,4758657.966,11855702839095.2,7.29650166075034,5761.99245910014,10948.3913780164,11484096580435.4,21820990721182.2,43.1500280526163,30.3825824414421,94.7209672101891,26.1607388638916,,43.0367319723062,2.34629009874605,49.7840500334197,1.62949356263863,96.9950982616019,19.4923192486597,,-335553,11180440219.8792,74868068095.1269,125.331694823709,0.844495963801023,1993077336,,,,,94.9399490356445,11.9888074041678,102.629188537598,0.999140024185181,83.2777862548828,,16186817.3,10.4419767217838,,41.0333333333333,,2.91951813583754,Class 70.0-74.0
East Asia & Pacific (excluding high income) - 2013 [YR2013],27.0572601918856,9.7621270725574,,,5.57667488076099,,,2919.77540891116,1794.95448009862,28.3302376748029,2096354760157.3,1.91820127683219,361774786415.971,4820618.366,11871140152558.3,7.29580067122708,5697.66284868527,10826.2209443683,11498575643985.8,21848628775226.2,43.1482808360421,30.3825824414421,94.7648585146969,26.1822102214848,,43.0421049979669,2.34629009874605,49.7886836917466,1.62949356263863,95.9201668703046,19.5406486535475,,-340030,12010670212.7457,74857378900.3869,125.951451691983,0.839627250293361,2018121456,,,,,94.9721984863281,11.9888074041678,102.559219360352,0.999220013618469,83.3994598388672,,16307537.3,10.4419767217838,,41.0333333333333,4.52603733798992,2.88643403122197,Class 70.0-74.0
Ecuador - 2013 [YR2013],84.146,8.76934290282697,2.24136528028933,93.3178445356963,2.52502879700546,,28.8371323913082,1328.05537165993,843.145473166711,28.6382882966079,19080458389.2,2.419,727081206.263418,129027.84,95129659000,4.94651126690626,5800,10970,91231515545.8978,172493513104.366,28.4670577868885,5.2356622825582,97,30.9678677603585,4.5,37.1461281071133,3.09504901286289,54.6559301763081,2.87589068305185,105.7445117,16.6,168.3016819,-6151,150520004.272461,2458803089.2207,63.3072515703012,1.5324232376039,15722989,3.2,25.6,0.3,,108.696159362793,,111.369499206543,1.02394998073578,102.112060546875,70,256370,,,55.5,11.3335981817522,1.74969304059626,Class 75.0-79.0
"Egypt, Arab Rep. - 2013 [YR2013]",59.123,11.2743496022361,7300,,2.2902305888471,,,1595.17418952174,803.431668888642,17.0178456245969,46501663516.8,3.419,4192200000,553.08,288434108527.132,2.18546605471226,2870,10350,267961113983.781,966549119173.092,14.2119974199097,0.534837648013577,96,23.3551924317351,,39.8869597935928,8.7126745737242,33.0051118039131,1.61005697699419,106.775786,25.3,151.8303479,163449,5512509765.625,17833100000,93.8047013913306,2.31570750353087,93377890,,,0.1,,100.530143737793,21.4163083207912,105.094429016113,0.985740005970001,80.3190307617188,90,1001450,13.4980649322726,,12.5,7.63037817775279,2.19221928766594,Class 70.0-74.0
El Salvador - 2013 [YR2013],70.62,5.61330655869503,3.61208502175304,99.8,1.04367501384658,,83.9376866734849,971.443222869995,644.850445596431,29.7248960481943,14131937323.3,2.154,245179098.280128,6153.8,21990960000,2.23562441509826,3390,6650,20965066492.157,41152360305.4393,17.0194025181256,5.65534820257836,94,50.7262984426328,5.5,26.1216427113687,0.579466151723594,73.9531152800969,1.07998923193894,145.3672715,16.7,82.79064662,-49086,169139999.389648,3966478547.83584,298.534845559846,0.394479107083525,6185642,3.6,,0.6,,101.834938049316,21.1068548167065,109.691329956055,0.970470011234283,77.1675720214844,91.1111111111111,21040,17.0547352184716,,16.5,17.4195673880003,1.65019566330159,Class 70.0-74.0
Equatorial Guinea - 2013 [YR2013],167.097,1.19199068015273,0.0761538461538462,,7.3829064240185,,,,,67.6533166625479,,4.952,582948701.8906,25069.36,21948835350.3425,-4.13319850131583,12140,20560,15099256944.2855,25581464599.311,30.3080451576082,,51,39.239968263518,,72.4492577432395,-1.07267375706822,94.7840724481785,,41.06167415,100.2,241.5305039,18105,4630000.11444092,0,44.3472727272727,4.12804546690893,1243941,,,6.3,,,25.0110410233655,,,,31.1111111111111,28050,8.51634994290945,,150,,4.91330212264587,Class 55.0-59.0
Eritrea - 2013 [YR2013],71.129,,20.7857142857143,,0.193343156268704,,,94.6496552113281,241.960315705138,,943357437,4.335,43859000,10773.8,,,,,,,,,94,,,,,,,10.76469944,49.8,106.5062754,-34025,81309997.5585938,0,27.2316122364646,1.33675062099253,3296367,,,0.8,,61.0422286987305,,92.2473678588867,0.936249971389771,59.8895492553711,31.1111111111111,121635.908,,,84,,2.99189925859062,Class 65.0-69.0
Estonia - 2013 [YR2013],16.371,3.08811099529242,13.7529504327301,99.7,14.6559514171884,,,6664.65856902557,4623.27911216793,84.5681702038371,,1.52,1097942106.98721,23870.14,25115753366.1114,1.45842863615992,18140,26800,23904432972.9358,35321692724.6834,27.2284110484261,20.6758794921767,94,81.8846643269787,6.8,25.3499960657369,4.03124999019823,138.494750656908,1.89666661840062,146.2404646,3.6,94.78808227,-2650,,564796469.369822,30.3196917414309,-0.355891802625531,1317997,0.9,21.8,,,104.320831298828,33.8944170691178,99.5682601928711,0.99210000038147,108.167419433594,,45340,20.1672231040236,,6.5,,-0.138346706837646,Class 75.0-79.0
Eswatini - 2013 [YR2013],81.506,10.1158104905647,40.4545454545455,,0.671811889094257,,,,,40.5349665946202,753685365.3,3.226,81790158.3971155,4890.72,4597532029.70451,3.86121379766622,4290,8100,4801006150.28835,9058385441.98995,12.2213159169839,0.0972604144027705,96,46.2663293341374,,35.6390913044637,6.53299825079026,78.0418706562139,1.87136971054096,79.85199214,67.9,109.5430791,-10662,117790000.915527,75120413.2116206,65.0185465116279,0.616659419518733,1118319,,,29,,86.0470275878906,,121.940376281738,0.922500014305115,71.0238494873047,60,17360,,,38,5.49389473353734,1.27086201276789,Class 50.0-54.0
Ethiopia - 2013 [YR2013],80.918,41.2395055340925,8.04531296573771,23.1,0.103837522099078,,,62.934952884175,483.534671277557,12.484073558977,12584251066,4.724,1343876023.73137,175795,47648211133.2183,10.5822700482672,460,1260,44574863493.5552,122160005499.923,34.0811183155872,1.84884952235059,55,28.9877135217855,,10.9445569914695,4.90197929907841,31.5751623034412,0.806417117446453,26.41709068,69.6,131.0612222,80953,3885540039.0625,833031317.03511,86.024074556913,2.74962070654197,97084366,,,1.2,,53.3295707702637,10.4402875798581,91.2848968505859,0.928791224956512,33.6199645996094,66.6666666666667,1136243.504,8.76472537700643,,39,10.679035983358,5.00914514744772,Class 60.0-64.0
Euro area - 2013 [YR2013],8.28125253421402,1.60259890480867,,,6.91566798457068,,,6536.4471959714,3404.76917215169,43.872599568865,,1.53026535221144,603499787466.714,1024078.29,13196295674614.7,-0.219682323362605,39448.8356188936,39262.2787838021,13307229051348.8,13244298054864.2,19.6207655232385,16.7522697917745,93.6916595208998,40.3499098918315,,21.9254074560914,1.28133222727746,68.913968163763,1.37354635958458,122.871355444205,3.94842579997907,,367397,,82115303693.2103,125.827895661485,0.34079103938393,337328817,,,0.237386556061572,,96.2868118286133,36.3981636557252,103.120048522949,0.99524998664856,107.805297851563,,2760375.2,18.979466015844,,14.4210526315789,,0.612937863159814,Class 80.0-84.0
